profile,entry,end,size,name,namespace,memory_block,is_thunk,thunk_target,parameter_count,calling_convention,return_type,caller_count,callers,callee_count,callees,global_ref_count,global_refs,string_count,strings,module,logical_file,owner,original_source,maintained_name,maintained_kind,maintained_confidence,maintained_source_file,maintained_notes,confidence,evidence,status
eur_rev0,0x001E0108,0x001E014B,68,EnZl2_PostLimbDraw,Global,oot3d_text,false,,4,default,void,0,,1,0x0033CE74,2,0x001E014C;0x001E0150,0,,game/actors,src/oot3d/game/actors/enzl2_postlimbdraw.cpp,EnZl2_PostLimbDraw,,EnZl2_PostLimbDraw,function,high,analysis/codebin_decompilation_batch_033.md,Literal-backed SkelAnime after-limb callback used by EnZl2; pointer cell(s) 0x002967EC.,certain,manual_symbol:EnZl2_PostLimbDraw; confidence:high; source:analysis/codebin_decompilation_batch_033.md,maintained_symbol
eur_rev0,0x001E0154,0x001E029F,332,EnZl3_Draw,Global,oot3d_text,false,,2,default,void,0,,6,0x00342BE0;0x0035E240;0x0035E330;0x0035E3A4;0x0036932C;0x0037266C,9,0x001E02A0;0x001E02A4;0x001E02A8;0x001E02AC;0x001E02B0;0x001E02B4;0x001E02E0;0x004D9F40;0x004D9F43,0,,game/actors,src/oot3d/game/actors/enzl3_draw.cpp,EnZl3_Draw,,EnZl3_Draw,function,high,analysis/codebin_decompilation_batch_162.md,Reviews the complete typed OoT3D ARM callback body from exact ActorInit draw slot evidence; bounded owner(s)=EnZl3; record(s)=0x00530A90.,certain,manual_symbol:EnZl3_Draw; confidence:high; source:analysis/codebin_decompilation_batch_162.md,maintained_symbol
eur_rev0,0x001E02B8,0x001E02DB,36,EnZl3_Update,Global,oot3d_text,false,,2,default,void,0,,0,,2,0x001E02DC;0x005309F0,0,,game/actors,src/oot3d/game/actors/enzl3_update.cpp,EnZl3_Update,,EnZl3_Update,function,high,analysis/codebin_decompilation_batch_162.md,Reviews the complete typed OoT3D ARM callback body from exact ActorInit update slot evidence; bounded owner(s)=EnZl3; record(s)=0x00530A90.,certain,manual_symbol:EnZl3_Update; confidence:high; source:analysis/codebin_decompilation_batch_162.md,maintained_symbol
eur_rev0,0x001E02E0,0x001E038B,172,EnZl3_PostLimbDraw,Global,oot3d_text,false,,4,default,void,0,,1,0x003735AC,1,0x001E0390,0,,game/actors,src/oot3d/game/actors/enzl3_postlimbdraw.cpp,EnZl3_PostLimbDraw,,EnZl3_PostLimbDraw,function,high,analysis/codebin_decompilation_batch_033.md,Literal-backed SkelAnime after-limb callback used by EnZl3; pointer cell(s) 0x001E02B4.,certain,manual_symbol:EnZl3_PostLimbDraw; confidence:high; source:analysis/codebin_decompilation_batch_033.md,maintained_symbol
eur_rev0,0x001E0394,0x001E041F,140,EnZl4_Draw,Global,oot3d_text,false,,2,default,void,0,,4,0x0035E240;0x0035E330;0x0035E3A4;0x0036932C,7,0x001E0420;0x001E0424;0x001E0428;0x0021E9B4;0x0023BD38;0x004D9F4C;0x004D9F50,0,,game/actors,src/oot3d/game/actors/En_Zl4/z_en_zl4.cpp,z_en_zl4,,EnZl4_Draw,function,high,analysis/codebin_decompilation_batch_075.md,Native body reconciled with its actor state machine.,certain,manual_symbol:EnZl4_Draw; confidence:high; source:analysis/codebin_decompilation_batch_075.md,maintained_symbol
eur_rev0,0x001E042C,0x001E068B,580,EnZl4_Update,Global,oot3d_text,false,,2,default,void,0,,9,0x0033CB1C;0x0033CB90;0x003436D4;0x003679B4;0x003702C8;0x00370734;0x003762A4;0x0037632C;0x00376340,10,0x001E0544;0x001E068C;0x001E0690;0x001E0694;0x001E0698;0x001E069C;0x001E06A0;0x003CE458;0x00530AD0;0x00530AD4,0,,game/actors,src/oot3d/game/actors/En_Zl4/z_en_zl4.cpp,z_en_zl4,,EnZl4_Update,function,high,analysis/codebin_decompilation_batch_075.md,Native body reconciled with its actor state machine.,certain,manual_symbol:EnZl4_Update; confidence:high; source:analysis/codebin_decompilation_batch_075.md,maintained_symbol
eur_rev0,0x001E06A4,0x001E072F,140,EnAObj_Draw,Global,oot3d_text,false,,2,default,void,0,,5,0x00358964;0x003589CC;0x003687A8;0x00372170;0x003721E0,5,0x001E0730;0x004D920C;0x004D9210;0x004D9214;0x004D9218,0,,game/actors,src/oot3d/game/actors/enaobj_draw.cpp,EnAObj_Draw,,EnAObj_Draw,function,high,analysis/oot3d_public_symbol_promotions.md,Imported from gamestabled/oot3d_before_public data/oot3d.ld (CC0) with explicit linker address 0x001e06a4; linker line 8331.,certain,manual_symbol:EnAObj_Draw; confidence:high; source:analysis/oot3d_public_symbol_promotions.md,maintained_symbol
eur_rev0,0x001E0734,0x001E0B3B,852,EnAObj_Init,Global,oot3d_text,false,,2,default,void,0,,8,0x003532C0;0x00353D24;0x00353DD0;0x00353EC8;0x00372D4C;0x00372F38;0x0037572C;0x00375D3C,37,0x001E07C0;0x001E08A8;0x001E0A28;0x001E0A2C;0x001E0A30;0x001E0A34;0x001E0A38;0x001E0A3C;0x001E0A40;0x001E0A44;0x001E0A48;0x001E0A4C;0x001E0A50;0x001E0A54;0x001E0A58;0x001E0A5C;0x001E0A60;0x001E0A64;0x001E0A68;0x001E0A6C;0x001E0A70;0x001E0A74;0x001E0A78;0x001E0A7C;0x001E0A80;0x001E0A84;0x001E0A88;0x001E0A8C;0x001E0B3C;0x001E0B40;0x001E0B44;0x002096A0;0x0038112C;0x00393C34;0x00393D44;0x0039DB30;0x0052038C,0,,game/actors,src/oot3d/game/actors/cluster_001e0734.cpp,cluster_001e0734,,EnAObj_Init,function,high,analysis/oot3d_public_symbol_promotions.md,Imported from gamestabled/oot3d_before_public data/oot3d.ld (CC0) with explicit linker address 0x001e0734; linker line 8335.,certain,manual_symbol:EnAObj_Init; confidence:high; source:analysis/oot3d_public_symbol_promotions.md,maintained_symbol
eur_rev0,0x001E0B48,0x001E0D03,444,EnBombf_Init,Global,oot3d_text,false,,2,default,void,0,,9,0x00350D48;0x00350EB8;0x00353D24;0x00353DD0;0x00369334;0x00372D4C;0x00372F38;0x0037572C;0x00375D3C,18,0x0016E398;0x001E0D04;0x001E0D08;0x001E0D0C;0x001E0D10;0x001E0D14;0x001E0D18;0x001E0D1C;0x001E0D20;0x001E0D24;0x001E0D28;0x001E0D2C;0x001E0D30;0x001E0D34;0x002096A0;0x003892D8;0x0052129C;0x005212D4,0,,game/actors,src/oot3d/game/actors/cluster_001e0734.cpp,cluster_001e0734,,EnBombf_Init,function,high,analysis/codebin_decompilation_batch_162.md,Reviews the complete typed OoT3D ARM callback body from exact ActorInit init slot evidence; bounded owner(s)=EnBombf; record(s)=0x0052127C.,certain,manual_symbol:EnBombf_Init; confidence:high; source:analysis/codebin_decompilation_batch_162.md,maintained_symbol
eur_rev0,0x001E0D38,0x001E0D7B,68,EnBombf_Destroy,Global,oot3d_text,false,,2,default,void,0,,2,0x00350B88;0x00350F34,0,,0,,game/actors,src/oot3d/game/actors/cluster_001e0734.cpp,cluster_001e0734,,EnBombf_Destroy,function,high,analysis/codebin_decompilation_batch_162.md,Reviews the complete typed OoT3D ARM callback body from exact ActorInit destroy slot evidence; bounded owner(s)=EnBombf; record(s)=0x0052127C.,certain,manual_symbol:EnBombf_Destroy; confidence:high; source:analysis/codebin_decompilation_batch_162.md,maintained_symbol
eur_rev0,0x001E0D7C,0x001E0EA7,300,EnPubox_Init,Global,oot3d_text,false,,2,default,void,0,,5,0x00353EC8;0x00353FD4;0x00372D4C;0x00372F38;0x0037572C,11,0x001E0EA8;0x001E0EAC;0x001E0EB0;0x001E0EB4;0x001E0EB8;0x001E0EBC;0x001E0EC0;0x001E0EC4;0x001E0EC8;0x001E0ECC;0x002096A0,0,,game/actors,src/oot3d/game/actors/cluster_001e0734.cpp,cluster_001e0734,,EnPubox_Init,function,high,analysis/codebin_decompilation_batch_162.md,Reviews the complete typed OoT3D ARM callback body from exact ActorInit init slot evidence; bounded owner(s)=EnPubox; record(s)=0x0052E1F0.,certain,manual_symbol:EnPubox_Init; confidence:high; source:analysis/codebin_decompilation_batch_162.md,maintained_symbol
eur_rev0,0x001E0ED0,0x001E0EFF,48,EnPubox_Destroy,Global,oot3d_text,false,,2,default,void,0,,2,0x00350F34;0x00351034,0,,0,,game/actors,src/oot3d/game/actors/cluster_001e0734.cpp,cluster_001e0734,,EnPubox_Destroy,function,high,analysis/codebin_decompilation_batch_162.md,Reviews the complete typed OoT3D ARM callback body from exact ActorInit destroy slot evidence; bounded owner(s)=EnPubox; record(s)=0x0052E1F0.,certain,manual_symbol:EnPubox_Destroy; confidence:high; source:analysis/codebin_decompilation_batch_162.md,maintained_symbol
eur_rev0,0x001E0F00,0x001E1053,340,EnWood02_Draw,Global,oot3d_text,false,,2,default,void,0,,5,0x0033CAF8;0x003695CC;0x00372170;0x003721E0;0x00372224,3,0x001E1054;0x001E1058;0x001E105C,0,,game/actors,src/oot3d/game/actors/enwood02_draw.cpp,EnWood02_Draw,,EnWood02_Draw,function,high,analysis/codebin_decompilation_batch_162.md,Reviews the complete typed OoT3D ARM callback body from exact ActorInit draw slot evidence; bounded owner(s)=EnWood02; record(s)=0x005304AC.,certain,manual_symbol:EnWood02_Draw; confidence:high; source:analysis/codebin_decompilation_batch_162.md,maintained_symbol
eur_rev0,0x001E11C0,0x001E1213,84,FUN_001e11c0,Global,oot3d_text,false,,0,unknown,undefined,0,,3,0x00346964;0x003724DC;0x003769D8,4,0x001301A8;0x001E1214;0x001E1218;0x001E121C,0,,ui/runtime,src/oot3d/ui/runtime/native_indirect_ready_small_roots.cpp,ui,,UiRoot_Message_GetState_And_Message_ShouldAdvance_001E11C0,function,high,analysis/codebin_decompilation_batch_148.md,"Executes the complete observed native ui root through `Message_GetState`, `Message_ShouldAdvance`, `GiveItem` and preserves its local field and control-flow effects.",certain,manual_symbol:UiRoot_Message_GetState_And_Message_ShouldAdvance_001E11C0; confidence:high; source:analysis/codebin_decompilation_batch_148.md,maintained_symbol
eur_rev0,0x001E1238,0x001E12AB,116,EnOssan_DrawKokiriShopkeeper,Global,oot3d_text,false,,0,unknown,undefined,0,,5,0x0035DDB4;0x0035E04C;0x0035E240;0x0035E330;0x0035E3A4,1,0x001E12AC,0,,game/actors,src/oot3d/game/actors/cluster_001e11c0.cpp,cluster_001e11c0,,EnOssan_DrawKokiriShopkeeper,function,high,analysis/codebin_decompilation_batch_156.md,"Reviews the complete observed native `EnOssan_DrawKokiriShopkeeper` body and establishes its public ABI from the OoT3D entry frame, register and stack flow, and maintained callee contracts.",certain,manual_symbol:EnOssan_DrawKokiriShopkeeper; confidence:high; source:analysis/codebin_decompilation_batch_156.md,maintained_symbol
eur_rev0,0x001E12B0,0x001E15D7,808,ObjBean_Init,Global,oot3d_text,false,,2,default,void,0,,16,0x003510B0;0x003532C0;0x003532E8;0x00353D24;0x00353DD0;0x00353EC8;0x0036A0C8;0x0036AC0C;0x0036E81C;0x0036E864;0x003702C8;0x00372D4C;0x00372F38;0x00374428;0x0037572C;0x0037632C,21,0x001100A0;0x0014390C;0x0015E154;0x001E15D8;0x001E15DC;0x001E15E0;0x001E15E4;0x001E15E8;0x001E15EC;0x001E15F0;0x001E15F4;0x001E15F8;0x001E15FC;0x001E1600;0x001E1604;0x001E1608;0x002096A0;0x003CC7F4;0x00534DCC;0x00534E24;0x0058795C,0,,game/actors,src/oot3d/game/actors/cluster_001e11c0.cpp,cluster_001e11c0,,ObjBean_Init,function,high,analysis/codebin_decompilation_batch_162.md,Reviews the complete typed OoT3D ARM callback body from exact ActorInit init slot evidence; bounded owner(s)=ObjBean; record(s)=0x00534E34.,certain,manual_symbol:ObjBean_Init; confidence:high; source:analysis/codebin_decompilation_batch_162.md,maintained_symbol
eur_rev0,0x001E160C,0x001E168F,132,ObjBean_Destroy,Global,oot3d_text,false,,2,default,void,0,,2,0x00350F34;0x00351034,2,0x001E1690;0x00534DC0,0,,game/actors,src/oot3d/game/actors/cluster_001e11c0.cpp,cluster_001e11c0,,ObjBean_Destroy,function,high,analysis/codebin_decompilation_batch_162.md,Reviews the complete typed OoT3D ARM callback body from exact ActorInit destroy slot evidence; bounded owner(s)=ObjBean; record(s)=0x00534E34.,certain,manual_symbol:ObjBean_Destroy; confidence:high; source:analysis/codebin_decompilation_batch_162.md,maintained_symbol
eur_rev0,0x001E1694,0x001E16FF,108,ObjComb_Init,Global,oot3d_text,false,,2,default,void,0,,4,0x00350D48;0x00350EB8;0x003510B0;0x00372F38,6,0x001E1700;0x001E1704;0x001E1708;0x003BE314;0x00534F44;0x00534F54,0,,game/actors,src/oot3d/game/actors/cluster_001e11c0.cpp,cluster_001e11c0,,ObjComb_Init,function,high,analysis/codebin_decompilation_batch_162.md,Reviews the complete typed OoT3D ARM callback body from exact ActorInit init slot evidence; bounded owner(s)=ObjComb; record(s)=0x00534EF4.,certain,manual_symbol:ObjComb_Init; confidence:high; source:analysis/codebin_decompilation_batch_162.md,maintained_symbol
eur_rev0,0x001E170C,0x001E1733,40,ObjComb_Destroy,Global,oot3d_text,false,,2,default,void,0,,2,0x00350B88;0x00350F34,0,,0,,game/actors,src/oot3d/game/actors/cluster_001e11c0.cpp,cluster_001e11c0,,ObjComb_Destroy,function,high,analysis/codebin_decompilation_batch_162.md,Reviews the complete typed OoT3D ARM callback body from exact ActorInit destroy slot evidence; bounded owner(s)=ObjComb; record(s)=0x00534EF4.,certain,manual_symbol:ObjComb_Destroy; confidence:high; source:analysis/codebin_decompilation_batch_162.md,maintained_symbol
eur_rev0,0x001E1734,0x001E1817,228,ObjHana_Init,Global,oot3d_text,false,,2,default,void,0,,8,0x00350D20;0x003510B0;0x00353D24;0x00353DD0;0x00372F38;0x00374428;0x0037572C;0x0037632C,14,0x001E1818;0x001E181C;0x001E1820;0x001E1824;0x001E1828;0x00535094;0x0053509C;0x005350D4;0x005350D8;0x005350DC;0x005350E0;0x005350E2;0x00535104;0x0058884C,0,,game/actors,src/oot3d/game/actors/cluster_001e11c0.cpp,cluster_001e11c0,,ObjHana_Init,function,high,analysis/codebin_decompilation_batch_162.md,Reviews the complete typed OoT3D ARM callback body from exact ActorInit init slot evidence; bounded owner(s)=ObjHana; record(s)=0x00535074.,certain,manual_symbol:ObjHana_Init; confidence:high; source:analysis/codebin_decompilation_batch_162.md,maintained_symbol
eur_rev0,0x001E182C,0x001E186B,64,ObjHana_Destroy,Global,oot3d_text,false,,2,default,void,0,,1,0x00350F34,2,0x001E186C;0x005350E0,0,,game/actors,src/oot3d/game/actors/cluster_001e11c0.cpp,cluster_001e11c0,,ObjHana_Destroy,function,high,analysis/codebin_decompilation_batch_162.md,Reviews the complete typed OoT3D ARM callback body from exact ActorInit destroy slot evidence; bounded owner(s)=ObjHana; record(s)=0x00535074.,certain,manual_symbol:ObjHana_Destroy; confidence:high; source:analysis/codebin_decompilation_batch_162.md,maintained_symbol
eur_rev0,0x001E1870,0x001E19E7,376,ObjLift_Init,Global,oot3d_text,false,,2,default,void,0,,8,0x003510B0;0x003532C0;0x003532E8;0x00353EC8;0x0036E864;0x00372F38;0x0037572C;0x003759D0,10,0x001E19E8;0x001E19EC;0x001E19F0;0x001E19F4;0x001E19F8;0x001E19FC;0x003C05B0;0x0053530C;0x0053531C;0x00535350,0,,game/actors,src/oot3d/game/actors/cluster_001e11c0.cpp,cluster_001e11c0,,ObjLift_Init,function,high,analysis/codebin_decompilation_batch_162.md,Reviews the complete typed OoT3D ARM callback body from exact ActorInit init slot evidence; bounded owner(s)=ObjLift; record(s)=0x005352EC.,certain,manual_symbol:ObjLift_Init; confidence:high; source:analysis/codebin_decompilation_batch_162.md,maintained_symbol
eur_rev0,0x001E1A00,0x001E1A2F,48,ObjLift_Destroy,Global,oot3d_text,false,,2,default,void,0,,2,0x00350F34;0x00351034,0,,0,,game/actors,src/oot3d/game/actors/cluster_001e11c0.cpp,cluster_001e11c0,,ObjLift_Destroy,function,high,analysis/codebin_decompilation_batch_162.md,Reviews the complete typed OoT3D ARM callback body from exact ActorInit destroy slot evidence; bounded owner(s)=ObjLift; record(s)=0x005352EC.,certain,manual_symbol:ObjLift_Destroy; confidence:high; source:analysis/codebin_decompilation_batch_162.md,maintained_symbol
eur_rev0,0x001E1A30,0x001E1AB3,132,ObjMure_Init,Global,oot3d_text,false,,2,default,void,0,,1,0x003510B0,0,,0,,game/actors,src/oot3d/game/actors/cluster_001e11c0.cpp,cluster_001e11c0,,ObjMure_Init,function,high,analysis/codebin_decompilation_batch_162.md,Reviews the complete typed OoT3D ARM callback body from exact ActorInit init slot evidence; bounded owner(s)=ObjMure; record(s)=0x00535498.,certain,manual_symbol:ObjMure_Init; confidence:high; source:analysis/codebin_decompilation_batch_162.md,maintained_symbol
eur_rev0,0x001E1ABC,0x001E1ABF,4,ObjMure_Destroy,Global,oot3d_text,false,,2,default,void,0,,0,,0,,0,,game/actors,src/oot3d/game/actors/cluster_001e11c0.cpp,cluster_001e11c0,,ObjMure_Destroy,function,high,analysis/codebin_decompilation_batch_162.md,Reviews the complete typed OoT3D ARM callback body from exact ActorInit destroy slot evidence; bounded owner(s)=ObjMure; record(s)=0x00535498.,certain,manual_symbol:ObjMure_Destroy; confidence:high; source:analysis/codebin_decompilation_batch_162.md,maintained_symbol
eur_rev0,0x001E1AC0,0x001E1B4B,140,FUN_001e1ac0,Global,oot3d_text,false,,0,unknown,undefined,0,,3,0x00353E78;0x00358EF8;0x0035C358,4,0x001E1B4C;0x001E1B50;0x002121FC;0x0052D4B4,0,,game/actors,src/oot3d/game/actors/native_indirect_ready_medium_roots.cpp,actor,,ActorRoot_ZAR_GetCMBByIndex_And_SkelAnime_InitActorAlt_001E1AC0,function,high,analysis/codebin_decompilation_batch_149.md,"Executes the complete observed native actor root through `ZAR_GetCMBByIndex`, `SkelAnime_InitActorAlt`, `SkelAnime_SetFaceAnimations` and preserves its local field and control-flow effects.",certain,manual_symbol:ActorRoot_ZAR_GetCMBByIndex_And_SkelAnime_InitActorAlt_001E1AC0; confidence:high; source:analysis/codebin_decompilation_batch_149.md,maintained_symbol
eur_rev0,0x001E1B54,0x001E1DC7,628,Player_Update,Global,oot3d_text,false,,2,default,void,0,,7,0x00250AD0;0x002CFCA0;0x00338F60;0x00363C10;0x003679B4;0x0036B02C;0x003738D0,24,0x001E1DC8;0x001E1DCC;0x001E1DD0;0x001E1DD4;0x001E1DD8;0x001E1DDC;0x001E1DE0;0x001E1DE4;0x001E1DE8;0x001E1DEC;0x001E1DF0;0x001E1DF4;0x001E1DF8;0x004FC650;0x004FC654;0x0051B2F4;0x0053A184;0x00588EA6;0x005A3254;0x005A3258;0x005A325C;0x005A3260;0x005A3264;0x005A3268,0,,game/player,src/oot3d/game/player/z_player.cpp,z_player,,Player_Update,function,high,analysis/codebin_decompilation_batch_068.md,exact ActorInit Update callback and native input bridge,certain,manual_symbol:Player_Update; confidence:high; source:analysis/codebin_decompilation_batch_068.md,maintained_symbol
eur_rev0,0x001E1DFC,0x001E1EF7,252,FUN_001e1dfc,Global,oot3d_text,false,,0,unknown,undefined,0,,2,0x003409AC;0x003762A4,0,,0,,game/actors,src/oot3d/game/actors/native_indirect_ready_upper_roots.cpp,actor,,ActorRoot_CollisionCheck_SetOC_001E1DFC,function,high,analysis/codebin_decompilation_batch_150.md,"Executes the complete observed native actor root through `FUN_003409ac`, `CollisionCheck_SetOC` and preserves its local field and control-flow effects.",certain,manual_symbol:ActorRoot_CollisionCheck_SetOC_001E1DFC; confidence:high; source:analysis/codebin_decompilation_batch_150.md,maintained_symbol
eur_rev0,0x001E1EF8,0x001E29DF,2700,FUN_001e1ef8,Global,oot3d_text,false,,0,unknown,undefined,1,0x00242308,12,0x003429C8;0x00358778;0x00369014;0x003695CC;0x00371234;0x00371348;0x003713FC;0x00371EAC;0x00371FAC;0x00372170;0x003721E0;0x003735E8,31,0x001E22B4;0x001E22B8;0x001E22BC;0x001E22C0;0x001E22C4;0x001E22C8;0x001E22CC;0x001E22D0;0x001E22D4;0x001E22D8;0x001E22DC;0x001E2794;0x001E2798;0x001E279C;0x001E27A0;0x001E27A4;0x001E27A8;0x001E27AC;0x001E27B0;0x001E27B4;0x001E27B8;0x001E27BC;0x001E27C0;0x001E29E0;0x00514FAC;0x00515150;0x00515151;0x00515152;0x00515177;0x00515178;0x00515179,0,,game/actors,src/oot3d/game/actors/native_ready_large_band.cpp,actor,,BossGanon_DrawCapeAndAccessoryModels,function,high,analysis/codebin_decompilation_batch_144.md,Builds the observed BossGanon cape accessory transforms colors and model submissions.,certain,manual_symbol:BossGanon_DrawCapeAndAccessoryModels; confidence:high; source:analysis/codebin_decompilation_batch_144.md,maintained_symbol
eur_rev0,0x001E29E4,0x001E2A0F,44,EnSw_OverrideLimbDraw,Global,oot3d_text,false,,4,default,void,0,,1,0x00369014,0,,0,,game/actors,src/oot3d/game/actors/ensw_overridelimbdraw.cpp,EnSw_OverrideLimbDraw,,EnSw_OverrideLimbDraw,function,high,analysis/codebin_decompilation_batch_033.md,Literal-backed SkelAnime before-limb callback used by EnSw; pointer cell(s) 0x001BB10C.,certain,manual_symbol:EnSw_OverrideLimbDraw; confidence:high; source:analysis/codebin_decompilation_batch_033.md,maintained_symbol
eur_rev0,0x001E2A10,0x001E2A5B,76,Fishing_OwnerOverrideLimbDraw,Global,oot3d_text,false,,4,default,int,0,,1,0x00369014,0,,0,,game/minigames,src/oot3d/game/minigames/z_fishing.cpp,z_fishing,,Fishing_OwnerOverrideLimbDraw,function,high,analysis/codebin_decompilation_batch_067.md,Maintained Fishing subsystem entry; owner head-transform callback referenced by Fishing_DrawOwner.,certain,manual_symbol:Fishing_OwnerOverrideLimbDraw; confidence:high; source:analysis/codebin_decompilation_batch_067.md,maintained_symbol
eur_rev0,0x001E2A5C,0x001E2B23,200,EnWf_OverrideLimbDraw,Global,oot3d_text,false,,4,default,void,0,,2,0x00372674;0x003727F0,4,0x001E2B24;0x001E2B28;0x001E2B2C;0x001E2B30,0,,game/actors,src/oot3d/game/actors/enwf_overridelimbdraw.cpp,EnWf_OverrideLimbDraw,,EnWf_OverrideLimbDraw,function,high,analysis/codebin_decompilation_batch_033.md,Literal-backed SkelAnime before-limb callback used by EnWf; pointer cell(s) 0x001BC88C.,certain,manual_symbol:EnWf_OverrideLimbDraw; confidence:high; source:analysis/codebin_decompilation_batch_033.md,maintained_symbol
eur_rev0,0x001E2B34,0x001E2D43,460,EnWf_PostLimbDraw,Global,oot3d_text,false,,4,default,void,0,,3,0x00357750;0x003679B4;0x003735AC,16,0x001E2C58;0x001E2D44;0x001E2D48;0x001E2D4C;0x001E2D50;0x001E2D54;0x001E2D58;0x001E2D5C;0x00530278;0x0053027C;0x0059B7FC;0x0059B800;0x0059B804;0x0059B808;0x0059B80C;0x0059B810,0,,game/actors,src/oot3d/game/actors/enwf_postlimbdraw.cpp,EnWf_PostLimbDraw,,EnWf_PostLimbDraw,function,high,analysis/codebin_decompilation_batch_033.md,Literal-backed SkelAnime after-limb callback used by EnWf; pointer cell(s) 0x001BC888.,certain,manual_symbol:EnWf_PostLimbDraw; confidence:high; source:analysis/codebin_decompilation_batch_033.md,maintained_symbol
